year,month,price,date,country,region,commodity,dataset,grain_price,decade
1929,2,126.8,1929-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.8,1920
1929,3,122.4,1929-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.4,1920
1929,4,115.4,1929-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,115.4,1920
1929,5,102.0,1929-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1920
1929,6,110.0,1929-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.0,1920
1929,7,131.0,1929-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,131.0,1920
1929,8,130.0,1929-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,130.0,1920
1929,9,129.4,1929-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,129.4,1920
1929,10,124.7,1929-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,124.7,1920
1929,11,121.1,1929-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,121.1,1920
1929,12,122.6,1929-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.6,1920
1930,1,120.7,1930-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.7,1930
1930,2,112.7,1930-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,112.7,1930
1930,3,102.4,1930-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.4,1930
1930,4,106.1,1930-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.1,1930
1930,5,101.1,1930-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.1,1930
1930,6,96.5,1930-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.5,1930
1930,7,88.5,1930-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.5,1930
1930,8,88.7,1930-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.7,1930
1930,9,82.0,1930-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.0,1930
1930,10,78.6,1930-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,78.6,1930
1930,11,73.9,1930-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,73.9,1930
1930,12,77.0,1930-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.0,1930
1931,1,79.0,1931-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,79.0,1930
1931,2,78.6,1931-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,78.6,1930
1931,3,79.2,1931-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,79.2,1930
1931,4,82.2,1931-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.2,1930
1931,5,82.6,1931-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.6,1930
1931,6,75.8,1931-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,75.8,1930
1931,7,52.8,1931-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,52.8,1930
1931,8,49.4,1931-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,49.4,1930
1931,9,49.7,1931-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,49.7,1930
1931,10,52.3,1931-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,52.3,1930
1931,11,60.1,1931-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,60.1,1930
1931,12,55.9,1931-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,55.9,1930
1932,1,57.4,1932-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,57.4,1930
1932,2,58.5,1932-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,58.5,1930
1932,3,55.4,1932-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,55.4,1930
1932,4,55.5,1932-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,55.5,1930
1932,5,57.0,1932-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,57.0,1930
1932,6,51.3,1932-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,51.3,1930
1932,7,49.4,1932-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,49.4,1930
1932,8,52.6,1932-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,52.6,1930
1932,9,53.6,1932-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,53.6,1930
1932,10,48.6,1932-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,48.6,1930
1932,11,44.4,1932-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,44.4,1930
1932,12,45.4,1932-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,45.4,1930
1933,1,47.0,1933-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,47.0,1930
1933,2,47.0,1933-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,47.0,1930
1933,3,52.0,1933-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,52.0,1930
1933,4,62.8,1933-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,62.8,1930
1933,5,73.2,1933-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,73.2,1930
1933,6,77.7,1933-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.7,1930
1933,7,97.1,1933-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.1,1930
1933,8,89.6,1933-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,89.6,1930
1933,9,85.1,1933-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,85.1,1930
1933,10,81.7,1933-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,81.7,1930
1933,11,86.8,1933-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,86.8,1930
1933,12,83.0,1933-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,83.0,1930
1934,1,87.6,1934-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,87.6,1930
1934,2,90.1,1934-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.1,1930
1934,3,87.1,1934-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,87.1,1930
1934,4,81.0,1934-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,81.0,1930
1934,5,87.4,1934-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,87.4,1930
1934,6,96.1,1934-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.1,1930
1934,7,96.6,1934-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.6,1930
1934,8,104.4,1934-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,104.4,1930
1934,9,105.4,1934-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,105.4,1930
1934,10,100.0,1934-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.0,1930
1934,11,101.0,1934-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,101.0,1930
1934,12,102.0,1934-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1930
1935,1,100.0,1935-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.0,1930
1935,2,100.0,1935-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.0,1930
1935,3,96.0,1935-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.0,1930
1935,4,99.0,1935-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,99.0,1930
1935,5,93.0,1935-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,93.0,1930
1935,6,84.0,1935-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,84.0,1930
1935,7,87.0,1935-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,87.0,1930
1935,8,90.0,1935-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.0,1930
1935,9,97.0,1935-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.0,1930
1935,10,106.0,1935-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.0,1930
1935,11,102.0,1935-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1930
1935,12,104.0,1935-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,104.0,1930
1936,1,106.0,1936-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.0,1930
1936,2,104.0,1936-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,104.0,1930
1936,3,103.0,1936-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,103.0,1930
1936,4,100.0,1936-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,100.0,1930
1936,5,95.0,1936-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,95.0,1930
1936,6,93.0,1936-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,93.0,1930
1936,7,106.0,1936-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,106.0,1930
1936,8,115.0,1936-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,115.0,1930
1936,9,116.0,1936-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,116.0,1930
1936,10,118.0,1936-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,118.0,1930
1936,11,120.0,1936-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.0,1930
1936,12,135.0,1936-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,135.0,1930
1937,1,137.0,1937-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,137.0,1930
1937,2,138.0,1937-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,138.0,1930
1937,3,142.0,1937-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,142.0,1930
1937,4,138.0,1937-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,138.0,1930
1937,5,130.0,1937-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,130.0,1930
1937,6,122.0,1937-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,122.0,1930
1937,7,126.0,1937-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.0,1930
1937,8,113.0,1937-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,113.0,1930
1937,9,110.0,1937-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.0,1930
1937,10,103.0,1937-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,103.0,1930
1937,11,93.0,1937-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,93.0,1930
1937,12,96.0,1937-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,96.0,1930
1938,1,97.0,1938-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.0,1930
1938,2,97.0,1938-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,97.0,1930
1938,3,90.0,1938-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.0,1930
1938,4,86.0,1938-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,86.0,1930
1938,5,81.0,1938-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,81.0,1930
1938,6,77.0,1938-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,77.0,1930
1938,7,71.0,1938-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,71.0,1930
1938,8,65.0,1938-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,65.0,1930
1938,9,65.0,1938-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,65.0,1930
1938,10,66.0,1938-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,66.0,1930
1938,11,64.0,1938-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,64.0,1930
1938,12,66.0,1938-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,66.0,1930
1939,1,68.0,1939-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,68.0,1930
1939,2,69.0,1939-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,69.0,1930
1939,3,69.0,1939-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,69.0,1930
1939,4,71.0,1939-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,71.0,1930
1939,5,79.0,1939-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,79.0,1930
1939,6,74.0,1939-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,74.0,1930
1939,7,67.0,1939-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,67.0,1930
1939,8,68.0,1939-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,68.0,1930
1939,9,87.0,1939-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,87.0,1930
1939,10,85.0,1939-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,85.0,1930
1939,11,89.0,1939-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,89.0,1930
1939,12,102.0,1939-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1930
1940,1,102.0,1940-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1940
1940,2,103.0,1940-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,103.0,1940
1940,3,105.0,1940-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,105.0,1940
1940,4,109.0,1940-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,109.0,1940
1940,5,95.0,1940-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,95.0,1940
1940,6,82.0,1940-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,82.0,1940
1940,7,76.0,1940-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,76.0,1940
1940,8,72.0,1940-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,72.0,1940
1940,9,78.0,1940-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,78.0,1940
1940,10,85.0,1940-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,85.0,1940
1940,11,88.0,1940-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,88.0,1940
1940,12,89.0,1940-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,89.0,1940
1941,1,90.0,1941-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,90.0,1940
1941,2,86.0,1941-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,86.0,1940
1941,3,91.0,1941-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,91.0,1940
1941,4,92.0,1941-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,92.0,1940
1941,5,98.0,1941-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,98.0,1940
1941,6,102.0,1941-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,102.0,1940
1941,7,104.0,1941-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,104.0,1940
1941,8,110.0,1941-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,110.0,1940
1941,9,116.0,1941-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,116.0,1940
1941,10,112.0,1941-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,112.0,1940
1941,11,114.0,1941-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,114.0,1940
1941,12,124.0,1941-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,124.0,1940
1942,1,128.0,1942-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,128.0,1940
1942,2,127.0,1942-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,127.0,1940
1942,3,126.0,1942-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.0,1940
1942,4,121.0,1942-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,121.0,1940
1942,5,120.0,1942-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,120.0,1940
1942,6,116.0,1942-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,116.0,1940
1942,7,116.0,1942-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,116.0,1940
1942,8,117.9,1942-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,117.9,1940
1942,9,126.7,1942-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.7,1940
1942,10,125.9,1942-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,125.9,1940
1942,11,126.2,1942-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,126.2,1940
1942,12,135.8,1942-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,135.8,1940
1943,1,143.8,1943-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,143.8,1940
1943,2,145.9,1943-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,145.9,1940
1943,3,148.2,1943-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,148.2,1940
1943,4,146.1,1943-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,146.1,1940
1943,5,147.0,1943-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,147.0,1940
1943,6,146.0,1943-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,146.0,1940
1943,7,148.0,1943-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,148.0,1940
1943,8,145.3,1943-08-01 00:00:00,US,Chicago,Wheat,chicago_wheat,145.3,1940
1943,9,149.5,1943-09-01 00:00:00,US,Chicago,Wheat,chicago_wheat,149.5,1940
1943,10,156.0,1943-10-01 00:00:00,US,Chicago,Wheat,chicago_wheat,156.0,1940
1943,11,160.3,1943-11-01 00:00:00,US,Chicago,Wheat,chicago_wheat,160.3,1940
1943,12,169.7,1943-12-01 00:00:00,US,Chicago,Wheat,chicago_wheat,169.7,1940
1944,1,171.9,1944-01-01 00:00:00,US,Chicago,Wheat,chicago_wheat,171.9,1940
1944,2,171.9,1944-02-01 00:00:00,US,Chicago,Wheat,chicago_wheat,171.9,1940
1944,3,171.9,1944-03-01 00:00:00,US,Chicago,Wheat,chicago_wheat,171.9,1940
1944,4,171.9,1944-04-01 00:00:00,US,Chicago,Wheat,chicago_wheat,171.9,1940
1944,5,172.0,1944-05-01 00:00:00,US,Chicago,Wheat,chicago_wheat,172.0,1940
1944,6,164.0,1944-06-01 00:00:00,US,Chicago,Wheat,chicago_wheat,164.0,1940
1944,7,157.0,1944-07-01 00:00:00,US,Chicago,Wheat,chicago_wheat,157.0,1940
1841,9,35.667,1841-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,35.667,1840
1841,10,36.0,1841-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.0,1840
1841,11,34.333,1841-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.333,1840
1841,12,32.083,1841-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.083,1840
1841,1,32.833,1841-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.833,1840
1841,2,31.917,1841-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.917,1840
1841,3,32.917,1841-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.917,1840
1841,4,32.417,1841-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.417,1840
1841,5,31.0,1841-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.0,1840
1841,6,30.5,1841-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.5,1840
1841,7,32.5,1841-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.5,1840
1841,8,36.75,1841-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,36.75,1840
1842,9,39.333,1842-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.333,1840
1842,10,31.833,1842-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.833,1840
1842,11,32.917,1842-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.917,1840
1842,12,30.5,1842-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.5,1840
1842,1,28.917,1842-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,28.917,1840
1842,2,28.333,1842-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,28.333,1840
1842,3,27.333,1842-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.333,1840
1842,4,26.75,1842-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,26.75,1840
1842,5,26.333,1842-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,26.333,1840
1842,6,26.833,1842-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,26.833,1840
1842,7,27.75,1842-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.75,1840
1842,8,27.25,1842-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.25,1840
1843,9,27.333,1843-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.333,1840
1843,10,28.583,1843-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,28.583,1840
1843,11,28.0,1843-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,28.0,1840
1843,12,26.75,1843-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,26.75,1840
1843,1,26.917,1843-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,26.917,1840
1843,2,27.167,1843-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.167,1840
1843,3,27.667,1843-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.667,1840
1843,4,28.5,1843-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,28.5,1840
1843,5,27.833,1843-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.833,1840
1843,6,27.333,1843-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.333,1840
1843,7,29.25,1843-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.25,1840
1843,8,33.0,1843-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.0,1840
1844,9,31.333,1844-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.333,1840
1844,10,30.333,1844-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.333,1840
1844,11,32.083,1844-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.083,1840
1844,12,31.917,1844-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.917,1840
1844,1,33.167,1844-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.167,1840
1844,2,33.167,1844-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.167,1840
1844,3,33.167,1844-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.167,1840
1844,4,32.833,1844-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.833,1840
1844,5,31.167,1844-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.167,1840
1844,6,32.083,1844-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.083,1840
1844,7,34.417,1844-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.417,1840
1844,8,34.167,1844-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.167,1840
1845,9,35.333,1845-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,35.333,1840
1845,10,34.0,1845-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.0,1840
1845,11,35.5,1845-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,35.5,1840
1845,12,34.333,1845-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.333,1840
1845,1,34.333,1845-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.333,1840
1845,2,32.833,1845-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.833,1840
1845,3,32.25,1845-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.25,1840
1845,4,32.0,1845-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.0,1840
1845,5,30.167,1845-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.167,1840
1845,6,39.917,1845-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,39.917,1840
1845,7,29.333,1845-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.333,1840
1845,8,29.667,1845-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.667,1840
1846,9,30.833,1846-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.833,1840
1846,10,31.833,1846-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.833,1840
1846,11,34.25,1846-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.25,1840
1846,12,32.583,1846-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.583,1840
1846,1,31.667,1846-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.667,1840
1846,2,30.167,1846-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.167,1840
1846,3,29.583,1846-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.583,1840
1846,4,30.417,1846-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.417,1840
1846,5,29.083,1846-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.083,1840
1846,6,27.333,1846-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.333,1840
1846,7,27.5,1846-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.5,1840
1846,8,27.417,1846-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,27.417,1840
1847,9,34.333,1847-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,34.333,1840
1847,10,38.8333,1847-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,38.8333,1840
1847,11,43.583,1847-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,43.583,1840
1847,12,43.0,1847-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,43.0,1840
1847,1,50.167,1847-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,50.167,1840
1847,2,53.417,1847-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,53.417,1840
1847,3,52.667,1847-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,52.667,1840
1847,4,49.417,1847-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,49.417,1840
1847,5,52.917,1847-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,52.917,1840
1847,6,5.917,1847-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,5.917,1840
1847,7,47.667,1847-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,47.667,1840
1847,8,40.25,1847-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,40.25,1840
1848,9,33.25,1848-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.25,1840
1848,10,32.75,1848-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.75,1840
1848,11,32.083,1848-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.083,1840
1848,12,30.75,1848-12-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.75,1840
1848,1,30.917,1848-01-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.917,1840
1848,2,30.917,1848-02-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.917,1840
1848,3,30.583,1848-03-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.583,1840
1848,4,31.917,1848-04-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.917,1840
1848,5,32.5,1848-05-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.5,1840
1848,6,31.25,1848-06-01 00:00:00,UK,England,Grain,england_grain_1841_1929,31.25,1840
1848,7,29.75,1848-07-01 00:00:00,UK,England,Grain,england_grain_1841_1929,29.75,1840
1848,8,30.333,1848-08-01 00:00:00,UK,England,Grain,england_grain_1841_1929,30.333,1840
1849,9,33.083,1849-09-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.083,1840
1849,10,32.333,1849-10-01 00:00:00,UK,England,Grain,england_grain_1841_1929,32.333,1840
1849,11,33.417,1849-11-01 00:00:00,UK,England,Grain,england_grain_1841_1929,33.417,1840
